#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,plate,batch,mixture,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,21563,25384,S,3821,3646,3614,3613,3613,3608,3241,2313,1682,06-26-23-A41,PWRB: artic,o2,0.9542004710808689,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.8482072755823084,0.6053389165140016,0.4401989008113059
MN908947.3,21563,25384,S,3821,3821,3790,3771,3614,3486,3480,2783,1939,06-26-23-A41,PWRB: artic,0-3,1.0,0.9918869405914682,0.9869144203088197,0.9458257000785135,0.9123266160690918,0.9107563465061502,0.7283433656110966,0.5074587804239727
MN908947.3,21563,25384,S,3821,3630,3615,3613,3613,3242,3140,2362,1433,06-26-23-A41,PWRB: artic,o3-2,0.9500130855796912,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.848468987176132,0.821774404606124,0.6181627846113583,0.37503271394922794
MN908947.3,21563,25384,S,3821,3620,3344,3341,3340,3211,2871,2109,1119,06-26-23-A41,PWRB: artic,o3-3,0.9473959696414551,0.8751635697461397,0.8743784349646689,0.8741167233708453,0.8403559277676002,0.751373985867574,0.5519497513739858,0.29285527348861556
MN908947.3,21563,25384,S,3821,3645,3614,3610,3608,3140,2531,2032,1052,06-26-23-A41,PWRB: artic,o5-2,0.9539387594870453,0.9458257000785135,0.944778853703219,0.9442554305155718,0.821774404606124,0.6623920439675478,0.5317979586495681,0.2753205967024339
MN908947.3,21563,25384,S,3821,3638,3615,3613,3608,3393,3140,2110,683,06-26-23-A41,PWRB: artic,o5-3,0.95210677833028,0.9460874116723371,0.9455639884846899,0.9442554305155718,0.8879874378434964,0.821774404606124,0.5522114629678094,0.17874901858152317
MN908947.3,21563,25384,S,3821,3639,3620,3613,3613,3290,3140,2110,1281,06-26-23-A41,PWRB: artic,o4-2,0.9523684899241036,0.9473959696414551,0.9455639884846899,0.9455639884846899,0.861031143679665,0.821774404606124,0.5522114629678094,0.3352525516880398
MN908947.3,21563,25384,S,3821,3821,3623,3613,3613,3607,3234,2675,2018,06-26-23-A41,PWRB: artic,o4-3,1.0,0.9481811044229259,0.9455639884846899,0.9455639884846899,0.9439937189217482,0.846375294425543,0.7000785134781471,0.5281339963360376
MN908947.3,21563,25384,S,3821,3631,3614,3613,3613,3608,3242,2379,1699,06-26-23-A41,PWRB: artic,o2-2,0.9502747971735148,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.848468987176132,0.6226118817063596,0.44464799790630727
MN908947.3,21563,25384,S,3821,3651,3615,3613,3613,3243,3140,2311,1696,06-26-23-A41,PWRB: artic,o2o3o4o5-2,0.9555090290499869,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.8487306987699555,0.821774404606124,0.6048154933263543,0.4438628631248364
MN908947.3,21563,25384,S,3821,3821,3821,3821,3631,3480,3241,2111,1496,06-26-23-A41,PWRB: artic,o2o3o4o5-3,1.0,1.0,1.0,0.9502747971735148,0.9107563465061502,0.8482072755823084,0.552473174561633,0.39152054436011513
MN908947.3,21563,25384,S,3821,3622,3615,3615,3614,3486,3481,2704,1161,06-26-23-A41,PWRB: artic,0adgio1-2,0.9479193928291023,0.9460874116723371,0.9460874116723371,0.9458257000785135,0.9123266160690918,0.9110180580999738,0.7076681496990317,0.303847160429207
MN908947.3,21563,25384,S,3821,3821,3821,3640,3613,3481,3481,2920,1402,06-26-23-A41,PWRB: artic,0aio1o2o3o4o5,1.0,1.0,0.9526302015179272,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7641978539649307,0.36691965454069614
MN908947.3,21563,25384,S,3821,3821,3615,3613,3613,3483,3481,3136,2357,06-26-23-A41,PWRB: artic,0-4,1.0,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.911541481287621,0.9110180580999738,0.8207275582308297,0.6168542266422402
MN908947.3,21563,25384,S,3821,3634,3626,3625,3613,3481,3481,2782,1830,06-26-23-A41,PWRB: artic,a-2,0.9510599319549856,0.9489662392043967,0.9487045276105731,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.728081654017273,0.4789322166971997
MN908947.3,21563,25384,S,3821,3644,3629,3614,3613,3481,3480,2704,1830,06-26-23-A41,PWRB: artic,g-2,0.9536770478932217,0.9497513739858676,0.9458257000785135,0.9455639884846899,0.9110180580999738,0.9107563465061502,0.7076681496990317,0.4789322166971997
MN908947.3,21563,25384,S,3821,3645,3631,3626,3614,3524,3481,3306,2527,06-26-23-A41,PWRB: artic,i-2,0.9539387594870453,0.9502747971735148,0.9489662392043967,0.9458257000785135,0.9222716566343889,0.9110180580999738,0.8652185291808427,0.6613451975922533
MN908947.3,21563,25384,S,3821,3636,3614,3613,3613,3481,3481,2921,2401,06-26-23-A41,PWRB: artic,d-2,0.9515833551426328,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7644595655587543,0.6283695367704789
MN908947.3,21563,25384,S,3821,3640,3630,3626,3625,3481,3481,2514,1312,06-26-23-A41,PWRB: artic,o1-2,0.9526302015179272,0.9500130855796912,0.9489662392043967,0.9487045276105731,0.9110180580999738,0.9110180580999738,0.6579429468725465,0.3433656110965716
MN908947.3,21563,25384,S,3821,3630,3614,3613,3613,3242,3140,2312,1620,06-26-23-A41,PWRB: artic,o2-3,0.9500130855796912,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.848468987176132,0.821774404606124,0.6050772049201779,0.4239727819942423
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3248,3141,2110,704,06-26-23-A41,PWRB: artic,o3-4,1.0,1.0,1.0,1.0,0.8500392567390735,0.8220361161999477,0.5522114629678094,0.1842449620518189
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3455,3353,2199,1109,06-26-23-A41,PWRB: artic,o5-4,1.0,1.0,1.0,1.0,0.90421355666056,0.8775189740905522,0.5755037948181104,0.29023815755037946
MN908947.3,21563,25384,S,3821,3821,3821,3615,3613,3608,3481,2698,1502,06-26-23-A41,PWRB: artic,o4-4,1.0,1.0,0.9460874116723371,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.70609788013609,0.3930908139230568
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,3119,2193,05-05-23-V2,WB: varskip,0adgio1o2o3o4o5,1.0,1.0,1.0,1.0,1.0,1.0,0.8162784611358284,0.5739335252551688
MN908947.3,21563,25384,S,3821,3821,3602,3601,3600,3600,3600,3194,2294,05-05-23-V2,WB: varskip,0adgio1,1.0,0.9426851609526302,0.9424234493588066,0.942161737764983,0.942161737764983,0.942161737764983,0.8359068306725987,0.600366396231353
MN908947.3,21563,25384,S,3821,3821,3704,3577,3574,3318,3318,2672,847,05-05-23-V2,WB: varskip,o2o3o4o5,1.0,0.969379743522638,0.93614237110704,0.9353572363255692,0.8683590683067259,0.8683590683067259,0.6992933786966763,0.2216697199685946
MN908947.3,21563,25384,S,3821,3730,3602,3600,3600,3600,3600,2956,1825,05-05-23-V2,WB: varskip,0agio1o2,0.9761842449620518,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.942161737764983,0.7736194713425805,0.47762365872808166
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,3599,2288,05-05-23-V2,WB: varskip,0o5o3o4,1.0,1.0,1.0,1.0,1.0,1.0,0.9419000261711594,0.5987961266684114
MN908947.3,21563,25384,S,3821,3563,3516,3195,3193,3192,3192,2956,2283,05-05-23-V2,WB: varskip,adgio1o2o3,0.9324784087935095,0.9201779638838,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.5974875686992934
MN908947.3,21563,25384,S,3821,3821,3787,3577,3574,3573,3573,2849,1661,05-05-23-V2,WB: varskip,agio3o4o5,1.0,0.9911018058099974,0.93614237110704,0.9353572363255692,0.9350955247317456,0.9350955247317456,0.7456163308034546,0.4347029573410102
MN908947.3,21563,25384,S,3821,3683,3488,3197,3193,3191,3191,2701,2102,05-05-23-V2,WB: varskip,o1o2o3o4o5,0.9638838000523423,0.912850039256739,0.8366919654540697,0.8356451190787751,0.835121695891128,0.835121695891128,0.7068830149175609,0.5501177702172206
MN908947.3,21563,25384,S,3821,3763,3602,3600,3600,3600,3599,2722,1546,05-05-23-V2,WB: varskip,0,0.9848207275582308,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.9419000261711594,0.7123789583878566,0.4046061240512955
MN908947.3,21563,25384,S,3821,3706,3197,3195,3193,3192,3191,2947,2103,05-05-23-V2,WB: varskip,o1o2,0.9699031667102853,0.8366919654540697,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.835121695891128,0.7712640669981681,0.5503794818110442
MN908947.3,21563,25384,S,3821,3821,3709,3578,3574,3321,3318,3318,2493,05-05-23-V2,WB: varskip,o3,1.0,0.9706883014917561,0.9364040827008636,0.9353572363255692,0.8691442030881968,0.8683590683067259,0.8683590683067259,0.6524470034022507
MN908947.3,21563,25384,S,3821,3793,3338,3195,3193,2948,2947,2524,1480,05-05-23-V2,WB: varskip,o5,0.992672075372939,0.8735933001831981,0.8361685422664225,0.8356451190787751,0.7715257785919917,0.7712640669981681,0.6605600628107825,0.38733315885893743
MN908947.3,21563,25384,S,3821,3821,3497,3199,2949,2947,2947,2290,987,05-05-23-V2,WB: varskip,o4,1.0,0.9152054436011515,0.8372153886417169,0.7717874901858153,0.7712640669981681,0.7712640669981681,0.5993195498560586,0.2583093431038995
MN908947.3,21563,25384,S,3821,3210,3196,3195,3193,3192,3192,3191,2294,05-05-23-V2,WB: varskip,0-2,0.8400942161737766,0.836430253860246,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.835121695891128,0.600366396231353
MN908947.3,21563,25384,S,3821,3821,3202,3194,3193,3192,3192,3191,1878,05-05-23-V2,WB: varskip,a,1.0,0.8380005234231876,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.835121695891128,0.4914943732007328
MN908947.3,21563,25384,S,3821,3690,3206,3195,3193,3192,3191,2956,2071,05-05-23-V2,WB: varskip,g,0.9657157812091076,0.839047369798482,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.835121695891128,0.7736194713425805,0.5420047108086888
MN908947.3,21563,25384,S,3821,3583,3213,3209,3205,3192,3191,2956,2327,05-05-23-V2,WB: varskip,i,0.9377126406699817,0.8408793509552474,0.8398325045799528,0.8387856582046584,0.8353834074849515,0.835121695891128,0.7736194713425805,0.609002878827532
MN908947.3,21563,25384,S,3821,3628,3200,3195,3193,3192,3192,2956,2303,05-05-23-V2,WB: varskip,d,0.949489662392044,0.8374771002355405,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.6027218005757655
MN908947.3,21563,25384,S,3821,3675,3483,3205,3193,2948,2948,2943,1489,05-05-23-V2,WB: varskip,o1,0.9617901073017535,0.911541481287621,0.8387856582046584,0.8356451190787751,0.7715257785919917,0.7715257785919917,0.7702172206228736,0.38968856320334994
MN908947.3,21563,25384,S,3821,3437,3196,3194,3193,3192,3191,2549,594,05-05-23-V2,WB: varskip,o2,0.8995027479717351,0.836430253860246,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.835121695891128,0.6671028526563727,0.1554566867312222
MN908947.3,21563,25384,S,3821,3669,3613,3601,3600,3600,3600,3364,2090,05-05-23-V2,WB: varskip,0-3,0.9602198377388118,0.9455639884846899,0.9424234493588066,0.942161737764983,0.942161737764983,0.942161737764983,0.8803978016226118,0.5469772310913373
MN908947.3,21563,25384,S,3821,3821,3291,3195,3193,2948,2948,2947,2113,05-05-23-V2,WB: varskip,o3-2,1.0,0.8612928552734886,0.8361685422664225,0.8356451190787751,0.7715257785919917,0.7715257785919917,0.7712640669981681,0.5529965977492803
MN908947.3,21563,25384,S,3821,3821,3716,3578,3574,3329,3329,2906,2084,05-05-23-V2,WB: varskip,o3-3,1.0,0.9725202826485213,0.9364040827008636,0.9353572363255692,0.8712378958387856,0.8712378958387856,0.7605338916514002,0.5454069615283957
MN908947.3,21563,25384,S,3821,3527,3321,3195,2949,2948,2947,2937,1839,05-05-23-V2,WB: varskip,o5-2,0.9230567914158597,0.8691442030881968,0.8361685422664225,0.7717874901858153,0.7715257785919917,0.7712640669981681,0.768646951059932,0.48128762104161216
MN908947.3,21563,25384,S,3821,3735,3492,3201,3194,2948,2948,2947,2290,05-05-23-V2,WB: varskip,o5-3,0.9774928029311698,0.9138968856320335,0.837738811829364,0.8359068306725987,0.7715257785919917,0.7715257785919917,0.7712640669981681,0.5993195498560586
MN908947.3,21563,25384,S,3821,3581,3480,3195,3193,2948,2948,2943,1482,05-05-23-V2,WB: varskip,o4-2,0.9371892174823344,0.9107563465061502,0.8361685422664225,0.8356451190787751,0.7715257785919917,0.7715257785919917,0.7702172206228736,0.3878565820465847
MN908947.3,21563,25384,S,3821,3821,3496,3297,3194,2948,2948,2945,2273,05-05-23-V2,WB: varskip,o4-3,1.0,0.9149437320073279,0.8628631248364302,0.8359068306725987,0.7715257785919917,0.7715257785919917,0.7707406438105208,0.5948704527610573
MN908947.3,21563,25384,S,3821,3775,3447,3196,3193,2948,2948,2524,1219,05-05-23-V2,WB: varskip,o2-2,0.9879612666841141,0.9021198639099712,0.836430253860246,0.8356451190787751,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.3190264328709762
MN908947.3,21563,25384,S,3821,3821,3821,3578,3574,3329,3329,2673,1895,05-05-23-V2,WB: varskip,o2o3o4o5-2,1.0,1.0,0.9364040827008636,0.9353572363255692,0.8712378958387856,0.8712378958387856,0.6995550902904999,0.4959434702957341
MN908947.3,21563,25384,S,3821,3532,3491,3195,3193,2948,2947,2524,1482,05-05-23-V2,WB: varskip,o2o3o4o5-3,0.9243653493849777,0.9136351740382099,0.8361685422664225,0.8356451190787751,0.7715257785919917,0.7712640669981681,0.6605600628107825,0.3878565820465847
MN908947.3,21563,25384,S,3821,3821,3602,3600,3600,3600,3600,3191,2534,05-05-23-V2,WB: varskip,0adgio1-2,1.0,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.942161737764983,0.835121695891128,0.6631771787490186
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,3573,2466,05-05-23-V2,WB: varskip,0aio1o2o3o4o5,1.0,1.0,1.0,1.0,1.0,1.0,0.9350955247317456,0.6453807903690133
MN908947.3,21563,25384,S,3821,3623,3602,3601,3600,3600,3599,3599,2293,05-05-23-V2,WB: varskip,0-4,0.9481811044229259,0.9426851609526302,0.9424234493588066,0.942161737764983,0.942161737764983,0.9419000261711594,0.9419000261711594,0.6001046846375294
MN908947.3,21563,25384,S,3821,3501,3202,3195,3193,3192,3191,3191,2135,05-05-23-V2,WB: varskip,a-2,0.9162522899764459,0.8380005234231876,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.835121695891128,0.835121695891128,0.5587542528133996
MN908947.3,21563,25384,S,3821,3329,3202,3196,3193,3192,3192,2956,2525,05-05-23-V2,WB: varskip,g-2,0.8712378958387856,0.8380005234231876,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.6608217744046061
MN908947.3,21563,25384,S,3821,3226,3196,3194,3193,3192,3191,2783,1475,05-05-23-V2,WB: varskip,i-2,0.8442816016749543,0.836430253860246,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.835121695891128,0.7283433656110966,0.38602460088981944
MN908947.3,21563,25384,S,3821,3709,3197,3196,3193,3192,3192,2956,2077,05-05-23-V2,WB: varskip,d-2,0.9706883014917561,0.8366919654540697,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.5435749803716304
MN908947.3,21563,25384,S,3821,3821,3202,3196,3193,3192,3192,2950,2534,05-05-23-V2,WB: varskip,o1-2,1.0,0.8380005234231876,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7720492017796389,0.6631771787490186
MN908947.3,21563,25384,S,3821,3821,3505,3213,3204,2948,2948,2946,2106,05-05-23-V2,WB: varskip,o2-3,1.0,0.9172991363517404,0.8408793509552474,0.8385239466108348,0.7715257785919917,0.7715257785919917,0.7710023554043444,0.551164616592515
MN908947.3,21563,25384,S,3821,3821,3592,3578,3575,3329,3329,2906,2078,05-05-23-V2,WB: varskip,o3-4,1.0,0.9400680450143941,0.9364040827008636,0.9356189479193928,0.8712378958387856,0.8712378958387856,0.7605338916514002,0.543836691965454
MN908947.3,21563,25384,S,3821,3821,3496,3196,3193,2948,2948,2524,1571,05-05-23-V2,WB: varskip,o5-4,1.0,0.9149437320073279,0.836430253860246,0.8356451190787751,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.4111489138968856
MN908947.3,21563,25384,S,3821,3503,3483,3195,3193,2947,2942,2524,1678,05-05-23-V2,WB: varskip,o4-4,0.9167757131640931,0.911541481287621,0.8361685422664225,0.8356451190787751,0.7712640669981681,0.76995550902905,0.6605600628107825,0.4391520544360115
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3573,2519,1247,06-16-23-V2,NWRB: varskip,0adgio1o2o3o4o5,1.0,1.0,1.0,1.0,1.0,0.9350955247317456,0.6592515048416645,0.32635435749803715
MN908947.3,21563,25384,S,3821,3603,3602,3600,3600,3600,3600,2956,2276,06-16-23-V2,NWRB: varskip,0adgio1,0.9429468725464538,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.942161737764983,0.7736194713425805,0.5956555875425281
MN908947.3,21563,25384,S,3821,3821,1267,990,989,989,988,0,0,06-16-23-V2,NWRB: varskip,o2o3o4o5,1.0,0.3315885893745093,0.2590944778853703,0.2588327662915467,0.2588327662915467,0.2585710546977231,0.0,0.0
MN908947.3,21563,25384,S,3821,3609,3601,3600,3600,3600,3192,3191,1876,06-16-23-V2,NWRB: varskip,0agio1o2,0.9445171421093954,0.9424234493588066,0.942161737764983,0.942161737764983,0.942161737764983,0.8353834074849515,0.835121695891128,0.4909709500130856
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,3348,2021,06-16-23-V2,NWRB: varskip,0o5o3o4,1.0,1.0,1.0,1.0,1.0,1.0,0.8762104161214341,0.5289191311175085
MN908947.3,21563,25384,S,3821,3821,3195,3193,3193,3192,3192,3191,1876,06-16-23-V2,NWRB: varskip,adgio1o2o3,1.0,0.8361685422664225,0.8356451190787751,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.835121695891128,0.4909709500130856
MN908947.3,21563,25384,S,3821,3583,3577,3574,3574,3573,3573,3336,1875,06-16-23-V2,NWRB: varskip,agio3o4o5,0.9377126406699817,0.93614237110704,0.9353572363255692,0.9353572363255692,0.9350955247317456,0.9350955247317456,0.8730698769955509,0.49070923841926195
MN908947.3,21563,25384,S,3821,3821,3196,3193,3193,3191,3191,2689,1697,06-16-23-V2,NWRB: varskip,o1o2o3o4o5,1.0,0.836430253860246,0.8356451190787751,0.8356451190787751,0.835121695891128,0.835121695891128,0.7037424757916776,0.44412457471866
MN908947.3,21563,25384,S,3821,3611,3602,3600,3600,3600,3599,2783,1243,06-16-23-V2,NWRB: varskip,0,0.9450405652970426,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.9419000261711594,0.7283433656110966,0.32530751112274275
MN908947.3,21563,25384,S,3821,3592,3196,3193,3193,3192,3191,2494,1199,06-16-23-V2,NWRB: varskip,o1o2,0.9400680450143941,0.836430253860246,0.8356451190787751,0.8356451190787751,0.8353834074849515,0.835121695891128,0.6527087149960743,0.31379220099450406
MN908947.3,21563,25384,S,3821,3585,3337,3332,3329,3318,3318,3067,1872,06-16-23-V2,NWRB: varskip,o3,0.9382360638576289,0.8733315885893745,0.8720230306202564,0.8712378958387856,0.8683590683067259,0.8683590683067259,0.8026694582570008,0.48992410363779115
MN908947.3,21563,25384,S,3821,3579,2954,2949,2948,2948,2948,2927,1700,06-16-23-V2,NWRB: varskip,o5,0.9366657942946872,0.7730960481549333,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.7715257785919917,0.7660298351216959,0.44490970950013087
MN908947.3,21563,25384,S,3821,3821,3196,2951,2949,2947,2947,2946,1863,06-16-23-V2,NWRB: varskip,o4,1.0,0.836430253860246,0.7723109133734625,0.7717874901858153,0.7712640669981681,0.7712640669981681,0.7710023554043444,0.4875686992933787
MN908947.3,21563,25384,S,3821,3580,3196,3194,3193,3192,3192,3191,2120,06-16-23-V2,NWRB: varskip,0-2,0.9369275058885108,0.836430253860246,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.835121695891128,0.5548285789060455
MN908947.3,21563,25384,S,3821,3821,3196,3193,3193,3192,3192,2714,1303,06-16-23-V2,NWRB: varskip,a,1.0,0.836430253860246,0.8356451190787751,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7102852656372677,0.3410102067521591
MN908947.3,21563,25384,S,3821,3588,3196,3194,3193,3192,3191,2491,1057,06-16-23-V2,NWRB: varskip,g,0.9390211986390997,0.836430253860246,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.835121695891128,0.6519235802146035,0.27662915467155197
MN908947.3,21563,25384,S,3821,3230,3210,3209,3205,3192,3191,2185,1303,06-16-23-V2,NWRB: varskip,i,0.8453284480502486,0.8400942161737766,0.8398325045799528,0.8387856582046584,0.8353834074849515,0.835121695891128,0.5718398325045799,0.3410102067521591
MN908947.3,21563,25384,S,3821,3821,3196,3193,3193,3192,3192,2722,1243,06-16-23-V2,NWRB: varskip,d,1.0,0.836430253860246,0.8356451190787751,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7123789583878566,0.32530751112274275
MN908947.3,21563,25384,S,3821,3821,3205,3196,3193,3192,3192,2721,1465,06-16-23-V2,NWRB: varskip,o1,1.0,0.8387856582046584,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.712117246794033,0.38340748495158333
MN908947.3,21563,25384,S,3821,3590,2955,2950,2949,2948,2948,2946,1490,06-16-23-V2,NWRB: varskip,o2,0.9395446218267469,0.7733577597487569,0.7720492017796389,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.7710023554043444,0.38995027479717354
MN908947.3,21563,25384,S,3821,3623,3613,3601,3600,3600,3600,3365,1715,06-16-23-V2,NWRB: varskip,0-3,0.9481811044229259,0.9455639884846899,0.9424234493588066,0.942161737764983,0.942161737764983,0.942161737764983,0.8806595132164355,0.44883538340748497
MN908947.3,21563,25384,S,3821,3223,3171,2952,2949,2948,2948,2946,1701,06-16-23-V2,NWRB: varskip,o3-2,0.8434964668934833,0.8298874640146559,0.7725726249672861,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.7710023554043444,0.44517142109395447
MN908947.3,21563,25384,S,3821,3821,3580,3332,3329,3329,3329,2494,2040,06-16-23-V2,NWRB: varskip,o3-3,1.0,0.9369275058885108,0.8720230306202564,0.8712378958387856,0.8712378958387856,0.8712378958387856,0.6527087149960743,0.533891651400157
MN908947.3,21563,25384,S,3821,3582,2955,2949,2949,2948,2947,1872,1024,06-16-23-V2,NWRB: varskip,o5-2,0.9374509290761581,0.7733577597487569,0.7717874901858153,0.7717874901858153,0.7715257785919917,0.7712640669981681,0.48992410363779115,0.2679926720753729
MN908947.3,21563,25384,S,3821,3582,2956,2949,2948,2948,2948,2112,1331,06-16-23-V2,NWRB: varskip,o5-3,0.9374509290761581,0.7736194713425805,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.7715257785919917,0.5527348861554567,0.3483381313792201
MN908947.3,21563,25384,S,3821,3821,2952,2949,2949,2948,2948,2277,851,06-16-23-V2,NWRB: varskip,o4-2,1.0,0.7725726249672861,0.7717874901858153,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.5959172991363517,0.22271656634388903
MN908947.3,21563,25384,S,3821,3821,3196,2951,2949,2947,2947,2510,833,06-16-23-V2,NWRB: varskip,o4-3,1.0,0.836430253860246,0.7723109133734625,0.7717874901858153,0.7712640669981681,0.7712640669981681,0.656896100497252,0.2180057576550641
MN908947.3,21563,25384,S,3821,3220,3196,2950,2949,2948,2948,2520,1477,06-16-23-V2,NWRB: varskip,o2-2,0.8427113321120125,0.836430253860246,0.7720492017796389,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6595132164354881,0.38654802407746663
MN908947.3,21563,25384,S,3821,3821,3337,3332,3330,3329,3329,3080,1749,06-16-23-V2,NWRB: varskip,o2o3o4o5-2,1.0,0.8733315885893745,0.8720230306202564,0.8714996074326092,0.8712378958387856,0.8712378958387856,0.8060717089767077,0.45773357759748756
MN908947.3,21563,25384,S,3821,3590,3167,2950,2949,2948,2948,2515,1204,06-16-23-V2,NWRB: varskip,o2o3o4o5-3,0.9395446218267469,0.8288406176393615,0.7720492017796389,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6582046584663701,0.3151007589636221
MN908947.3,21563,25384,S,3821,3821,3602,3600,3600,3600,3600,2538,1445,06-16-23-V2,NWRB: varskip,0adgio1-2,1.0,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.942161737764983,0.664224025124313,0.37817325307511124
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,2860,1297,06-16-23-V2,NWRB: varskip,0aio1o2o3o4o5,1.0,1.0,1.0,1.0,1.0,1.0,0.7484951583355143,0.3394399371892175
MN908947.3,21563,25384,S,3821,3821,3602,3600,3600,3600,3598,3181,1400,06-16-23-V2,NWRB: varskip,0-4,1.0,0.9426851609526302,0.942161737764983,0.942161737764983,0.942161737764983,0.9416383145773358,0.832504579952892,0.36639623135304894
MN908947.3,21563,25384,S,3821,3205,3196,3193,3193,3192,3191,2943,1066,06-16-23-V2,NWRB: varskip,a-2,0.8387856582046584,0.836430253860246,0.8356451190787751,0.8356451190787751,0.8353834074849515,0.835121695891128,0.7702172206228736,0.2789845590159644
MN908947.3,21563,25384,S,3821,3585,3199,3194,3193,3192,3192,2538,984,06-16-23-V2,NWRB: varskip,g-2,0.9382360638576289,0.8372153886417169,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.664224025124313,0.25752420832242867
MN908947.3,21563,25384,S,3821,3581,3203,3196,3193,3192,3192,2784,1303,06-16-23-V2,NWRB: varskip,i-2,0.9371892174823344,0.8382622350170112,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7286050772049202,0.3410102067521591
MN908947.3,21563,25384,S,3821,3598,3196,3194,3193,3192,3192,2956,1669,06-16-23-V2,NWRB: varskip,d-2,0.9416383145773358,0.836430253860246,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.43679665009159907
MN908947.3,21563,25384,S,3821,3209,3199,3194,3193,3192,3192,2950,2125,06-16-23-V2,NWRB: varskip,o1-2,0.8398325045799528,0.8372153886417169,0.8359068306725987,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7720492017796389,0.5561371368751635
MN908947.3,21563,25384,S,3821,3391,2968,2961,2948,2948,2948,1878,655,06-16-23-V2,NWRB: varskip,o2-3,0.8874640146558492,0.7767600104684638,0.7749280293116985,0.7715257785919917,0.7715257785919917,0.7715257785919917,0.4914943732007328,0.17142109395446217
MN908947.3,21563,25384,S,3821,3821,3335,3332,3329,3329,3329,2253,1026,06-16-23-V2,NWRB: varskip,o3-4,1.0,0.8728081654017273,0.8720230306202564,0.8712378958387856,0.8712378958387856,0.8712378958387856,0.5896362208845852,0.26851609526302017
